# x (m), y(m)
0.000 357.143
100 178.571
309.295 -178.571
0.000 -357.143
-309.295 -178.571
-309.295 178.571
1402.497 2429.196
2804.993 0.000
1402.497 -2429.196
-1402.497 -2429.196
-2804.993 -0.000
-1402.497 2429.196
